"","att_1","att_2","att_3","att_4","att_5","att_6","att_1_sunab","att_2_sunab","att_3_sunab","att_4_sunab","att_5_sunab","att_6_sunab","att_4_fig6","att_5_fig6","att_6_fig6"
"18",1.99496050009053,2.86793920884138,2.0132744307234,2.99383589163569,-0.234152432349527,-0.738083684361757,2.01895234916162,2.89193105790646,2.06858253136244,4.39446144617716,2.29543301256577,3.74652645865561,3.99659677251822,1.43129967078321,2.0388848715655
"19",1.9953988862552,2.96406405388164,1.99723077014305,2.99420911438692,0.0522330020573628,-0.55850427524472,1.98557784259597,2.95424301021613,1.96893830870553,4.29553361520381,2.33695681401117,3.72531927991744,3.99399017361744,1.5781144465994,2.06116046284837
"20",1.99688843053171,3.00311816646607,1.99224230983802,2.99383923240922,0.366938721666181,-0.703850775876919,2.01371573173044,3.01994546765898,1.96957500059258,4.30499786171553,2.36948323246292,3.65651244964959,3.99800967382329,1.50287365387283,2.0069454925786
"21",1.97966746082056,2.76724097023851,2.01109050056778,3.01615922062407,0.237095659264157,-0.760551974247392,2.01190522253114,2.79947873194339,2.05694403607749,4.40798449307598,2.45250935823509,3.6890360752708,4.01352521865106,1.5149645840005,2.00875882804403
"22",1.99958629761954,2.80823775858812,2.02528475108603,3.0235296725931,-0.039764493066782,-0.675971251966865,1.95853587776138,2.76718733872406,1.99859635021688,4.32667225134069,2.25397920434068,3.7254941909234,4.02562206471466,1.45306352239947,2.06149428058806
"23",1.9850738059749,2.972366207061,1.99219439634573,2.99751325282921,0.314799586549286,-0.788228257412894,1.97646327433402,2.96375567541405,1.99635206870908,4.32062878628642,2.3716160270094,3.68682267835231,3.99422826791664,1.44609666495227,1.96709048166213
"24",2.01739274839137,2.79986889384769,1.99460365944614,3.00316264193945,0.324405393318928,-0.863138902609789,2.01674322312497,2.79921936857551,2.02197184997373,4.35336900926467,2.48322399937176,3.67221672941085,3.99970917457727,1.53241033400289,2.05658505477214
"25",1.99854120918758,2.96059138407106,2.00439054791942,3.00368327234974,0.202725147259747,-0.829427775213354,2.04281953261952,3.00486970749674,2.00740568239903,4.34040010130695,2.29879812885985,3.55652471392404,4.0063712389042,1.49346673946285,2.01204389421729
"26",1.99699043703591,2.88826375155816,2.00071654653042,2.9931389647067,0.281464062135825,-0.672009278871064,1.98998577001913,2.88125908453523,1.98874466603679,4.30725956926579,2.46909948983416,3.82256670626307,3.99738676418717,1.5818981387982,2.0625508407569
"27",2.0012319737907,2.80041679107532,2.00143359752262,3.00808435400852,0.0542766868419218,-0.664976462532304,1.99817503772448,2.79735985500296,2.01630713521296,4.36028470802657,2.37814929730485,3.79493857774373,4.00686676982818,1.41520755795193,2.07087609697093
"28",1.9873002755005,2.86861041886486,1.9915473543306,3.00527067676064,0.0333580377109074,-0.778571471750317,1.98461287473349,2.86592301809197,1.9802426463118,4.32574716739591,2.28121245198224,3.71663218121647,4.00280924525467,1.52212862283716,2.00166000729716
"29",2.0133761999229,2.87452501379297,1.99692409614471,2.99670111731504,0.483898534144704,-0.741124923373843,2.03516094051804,2.89630975438213,2.01401023737129,4.35042480094878,2.38188247495593,3.60673166285403,4.00457913244506,1.51962539238873,1.91302118947473
"30",1.99551214521141,2.78995636684739,2.02098518356277,3.02436872909518,0.3355863191898,-0.692699934046017,1.98488015768019,2.77932437931058,2.02691897821325,4.36716487344193,2.48862419980386,3.72120922206406,4.02978320532399,1.61682998526758,1.97253928196077
"31",1.99864095658427,2.90829411875933,1.99245919124416,2.98719611302327,0.266213702912527,-0.856562993478426,2.00893610377732,2.91858926594661,1.97016578177516,4.31116928463706,2.51458605003965,3.68943700634757,3.9970151202959,1.70472417338202,1.96761717475645
"32",1.98249120081833,2.83857751444596,1.98583675720733,2.98316750010068,0.0500508825006282,-1.04095434586164,1.9497272296709,2.80581354329225,2.02645777560034,4.36377210212515,2.45478647031944,3.63277826575355,3.98507989221538,1.43451789362846,1.86492977370232
"33",2.012896107897,2.77396392340495,1.9902768919386,2.99338175530393,-0.01990222315933,-0.924866213203123,1.96439448235815,2.7254622978607,2.04696539304984,4.37684054013538,2.37697682917756,3.60822903059558,3.99548758489575,1.49806483643962,1.97013176259638
"34",2.00707209060627,2.65289611446294,2.00502347286227,3.00150632227624,-0.139063232576362,-0.790301367200551,2.00820859593868,2.65403261978959,1.99830737140148,4.32488746590449,2.39924020942949,3.68705492232739,3.98976483060166,1.45094797577811,1.90264210036688
"35",1.99317904715385,2.83411173541832,1.98603866442834,2.99458220075425,-0.0711601384070917,-0.422257321729034,1.99958064818147,2.84051333644021,1.97329411083485,4.3027121253092,2.23981589714652,3.81262238495635,3.99202712773826,1.41654392289949,1.87983723351514
"36",1.99014752991951,2.96768937825009,1.9881124384022,2.99145151944225,0.0945056111643888,-0.89589211015494,2.02144851371385,2.99899036203828,1.95507269410767,4.30231355210487,2.36333012639978,3.6092782515318,3.99227698051919,1.39877199318582,2.00504504223963
"37",1.97612166887451,2.92171409775639,1.99901911161426,3.00431601140079,0.011121494847151,-1.0878076085013,1.98675207422952,2.93234450310553,2.00049469662216,4.34138049861662,2.38313309198663,3.53911360685831,3.99236402810456,1.44110767462826,2.00698152442715
"38",1.97458865441181,2.9180504303441,2.02201966355287,3.01684447364082,0.0505636316182681,-0.662807028662392,1.95962903474683,2.90309081067291,1.9570349669267,4.29960165054304,2.51865268153139,3.76171937107632,4.01185035017006,1.61636652986787,2.12103163797003
"39",2.02284311796406,2.86740863105062,2.01698221965331,3.00636040971884,0.302184764427448,-0.44994128229375,2.07519714660599,2.91976265968679,2.03358519002694,4.35433784670642,2.63965872057209,3.66533598292223,4.01363290683087,1.60858049161091,2.08519842134738
"40",1.99600740341149,2.98749071679314,2.01120155494209,3.00436112533338,0.129549426475443,-0.702370192614722,1.97038458566638,2.96186789904167,1.96933255020069,4.28882965912162,2.40005299356539,3.67911152252337,3.99830422912065,1.50116063931824,2.04019118105491
"41",1.99726519014542,2.88549153479178,2.00835892398866,2.99394142191303,0.170280499546056,-0.716691941221944,2.03116961671016,2.91939596135057,1.99557768593226,4.31398103186838,2.45491366149155,3.69628800586933,3.98707634779255,1.55111914721691,2.02735267427526
"42",2.00342868676018,2.90412235666963,2.00574898889099,3.00374239265486,0.0177472994236668,-0.588666796709995,1.95454280629813,2.85523647620152,2.02582886571183,4.35695152590526,2.39755409995026,3.78185719763584,3.99604489268588,1.4444299361125,2.02489718297693
"43",2.00509683662903,2.78719466244767,2.02269802215896,3.02681331690986,0.264506176503475,-0.784386408601679,1.96496059521859,2.74705842103192,2.01387728780334,4.34248692193621,2.45281179161934,3.60322217218915,4.02089856454561,1.54272136294296,1.99463039751827
"44",2.0089534961654,2.82214506276632,2.01461380689641,3.00215828178932,-0.0238542798619367,-1.0284280561212,1.94345859769388,2.75665016428893,2.00425256298802,4.31960629613763,2.42975053959737,3.53701487355271,4.00163267818976,1.51838360190108,1.92380529256997
"45",2.00743860758603,2.78491673001956,1.9951677648885,2.99046662531553,0.196824666276217,-0.917861966013633,1.96697899909869,2.74445712152614,1.98542407721373,4.31965837437132,2.34709898257194,3.58251105608197,4.00030771984217,1.56453953304638,1.98245652693096
"46",1.9656047921477,2.86725886807962,1.99578386913165,2.99632098016037,0.106609899687804,-0.820261688370959,1.96709550805088,2.86874958397701,1.99400962316568,4.33744054932106,2.34807087178529,3.68553579924,3.98628232706149,1.52770615959541,2.02144324238906
"47",2.01339199169866,2.88270488465721,2.00306459902257,3.00021842568935,0.35908391909773,-1.01812073689446,1.97319984568669,2.84251273863915,2.02420695901449,4.3468335523344,2.40546969410273,3.6405528186917,4.00768712648598,1.55687364648665,1.94497886117615
"48",1.97506355917857,2.84229373440087,1.99309283624754,3.01281895881878,0.21970238464727,-0.7745986582054,1.96977321039562,2.83700338561232,1.98992291900164,4.34126018724896,2.43120503352082,3.80342339084819,4.00508867880124,1.48782356147158,1.97663556948237
"49",2.00020055647475,2.93755515026212,2.03481132647963,3.0303508146687,0.108028346328968,-0.555314084725793,2.03663665816363,2.97399125194471,2.04395020257136,4.37357209789374,2.48460398692181,3.65663819250212,4.02352548875892,1.52119706009464,2.01554448587064
"50",1.98856992869224,2.77857221867018,2.01372064511177,3.00869468032146,0.0588628650416705,-0.649349008998964,2.00524384521706,2.79524613518927,2.04424561691174,4.36543390293735,2.50418926869594,3.58398083133902,4.00208321946,1.53526006815675,2.004652004587
"51",1.99784601732829,2.91425849564521,2.01632439927937,3.01047310111094,0.0272385424011787,-0.978642600369759,1.95308215429468,2.86949463260543,1.9705100612685,4.29577602075551,2.31331393722634,3.65720306380757,3.996361707086,1.39270268671609,2.13575987123591
"52",2.00749277064581,3.04463347393124,1.99398932480147,2.99079178230058,-0.00766140299593334,-0.609354551167189,2.01683823868112,3.05397894196084,1.95750005218363,4.30051941668053,2.33867842227252,3.7260397526582,3.99387796003633,1.40338650164972,1.94797400780336
"53",1.97377294636141,2.82584999036168,1.98722008998417,2.99260158055714,0.471926921940405,-1.0214411466147,2.00494173247682,2.85701877647104,1.93381788073039,4.28380778006358,2.34003303112579,3.6035767628781,3.99748310759459,1.53003971019775,1.93144210253498
"54",2.02235827297826,2.86974619179877,2.01505217129635,3.00822166169716,0.159389673812005,-0.790023344676034,2.01893935875902,2.86632727757392,2.00715341963664,4.34152902045977,2.47352788438527,3.70448471437273,4.01559020241668,1.51931901346228,2.06895702114285
"55",2.00561037924552,2.74600840405979,2.0152294016299,2.99674890870976,-0.0256502293921293,-0.733458101415598,1.94056326795992,2.68096129276842,2.00325589565295,4.31012555537077,2.24181696098394,3.86257078960211,3.99789080055196,1.46334449286892,2.0307125712566
"56",1.99176646668108,2.86938310987645,1.98953966878735,2.98950783396853,0.0873558968872797,-0.799167037477541,1.94087710366707,2.81849374685639,1.95263903285958,4.29474727021167,2.31546596139395,3.51644059099326,3.99093007824225,1.52075777067859,1.88015205453247
"57",1.96833743609367,2.93774194661031,1.9935138600148,2.99864970819707,0.0468198863971151,-0.820822851207868,1.95009087188456,2.91949538239556,2.00325059243703,4.35102038257666,2.58782752278343,3.73541864886498,4.00471214327934,1.5699666634341,1.93801661384779
"58",2.01610241782896,2.84049036227775,1.99752981978691,2.98093292796274,0.141022294629094,-0.658844909964404,2.03979756741534,2.86418551185811,1.93614788271391,4.24798610875527,2.33590094540241,3.60840240572069,3.97850429945338,1.56512784043222,2.0551843250365
"59",1.99000272687468,2.85718285307048,1.98809855769347,2.99901150809054,0.262442377706179,-0.506679214206738,1.96574652150218,2.83292664769239,1.95672497808521,4.30711605053127,2.4936944346766,3.66775983769837,3.99719160020078,1.52849400995622,1.89939565631876
"60",2.01038954437319,2.79323885961468,2.00075182880236,2.99995268576057,0.355299346652027,-0.780994372687133,2.05836479724048,2.84121411247627,1.98204341022125,4.3247568363131,2.29709241258453,3.73671628107985,3.99846810681298,1.47458140787022,1.99286173069738
"61",2.01461199341806,2.97458413891956,1.98036213962743,2.98417780886307,0.541059585133735,-0.840212249699396,2.02049528422373,2.98046742971882,1.9982806969532,4.34584555989587,2.46119370792995,3.62371623037766,3.9948381392546,1.5546080183876,1.98828926490571
"62",1.99746532200265,2.85753268771481,2.00743232401988,3.01252921488035,0.257270006115268,-0.355354379039986,1.98970583049839,2.84977319620423,1.97426521895225,4.31649401707144,2.30251443776517,3.6349315128996,4.01408595489427,1.49321943963404,2.11900445150982
"63",1.99405798156548,2.81154705243911,1.99582991669332,3.01192347222266,0.324059585534344,-0.840633914634484,2.00275711032127,2.82024618118891,2.03527601889024,4.37889212105352,2.58510467078649,3.629639186141,4.00824454751644,1.57049023101856,1.93474574081666
"64",1.99327253432583,2.85167160709575,2.00754104636901,3.01211705436979,0.0496429606185049,-0.734947658676771,1.99361548735885,2.85201456012273,1.99644818050815,4.32077087763363,2.35354662360327,3.84002057194445,4.00032697800409,1.46496112447335,2.04413526825134
"65",1.9804871310194,2.82445400272067,1.98763200211933,3.00197081256833,0.102352638928217,-0.646063297423387,2.00466905091455,2.84863592260968,1.98150275209573,4.33119473148338,2.40786065437243,3.76885010668977,4.00604807492042,1.56137454971058,2.04407661883911
"66",2.01760437841517,2.93071368786067,2.00606662164784,3.00926543245097,0.173764771592152,-0.714519616805762,2.04303645521095,2.95614576465017,1.97566905225887,4.31599870947031,2.37548197056947,3.73731785175558,4.0170875330351,1.48479027500163,2.01510126590755
"67",2.01825528678504,2.88094841068644,1.9974796776413,3.00221607323467,0.203866019407071,-0.850187636547182,1.97041372126983,2.83310684516535,2.01512973565729,4.35333834775939,2.61793535742816,3.61999453667612,4.01000994725552,1.54798887271138,1.94581022823262
"68",2.00122619316556,2.83077766812371,2.00023470444486,3.00495600049968,0.0782766615715931,-0.773335137648975,2.03302781820944,2.86257929316146,2.00425460743337,4.3425614873363,2.25643801918598,3.62256655690393,4.01112166872966,1.44782568819087,1.99491914186476
"69",2.02150861060888,2.90594162081987,2.01686149714797,3.01351621187019,0.107902700773204,-0.709140447436362,1.98626143098693,2.87069444119185,1.98987058470051,4.31723275867458,2.24870513621824,3.55579635436532,4.01799089294491,1.46838417874145,1.91136828581023
"70",1.99693409336014,2.74219524837597,2.01728235923747,3.00969577654588,0.0816645321954936,-0.724225959751361,1.99396174009309,2.73922289510353,2.01995792391237,4.35589138935578,2.48603532890444,3.7491479636472,4.01058612769023,1.47277940941838,1.97518871464596
"71",2.00804976194508,3.00876889882583,1.98871031664503,2.99869023710308,0.296822655800514,-0.695576765440466,2.02977686416091,3.03049600103567,2.05634091450356,4.40060191335029,2.37861708241829,3.85450779351018,4.00526823618017,1.58801091034695,2.03464511600607
"72",2.01086741420774,2.74551969250247,2.01174166050521,3.00049101919562,-0.134788716762294,-1.12155896913174,2.0053109821255,2.73996326041427,2.02089054955675,4.34155648483635,2.24205282938396,3.62168962387524,4.00417448757263,1.4129404609218,1.91571896843828
"73",2.01116176004207,2.75846986840932,1.99050323388196,2.98183451877322,0.234587565404255,-0.955915598938097,1.96502383238273,2.7123319407442,1.93640533547943,4.2672895355445,2.36118245886749,3.52723602799123,3.97753322666973,1.64304794103708,1.85703325759706
"74",1.99305218304491,2.87441507983607,1.99008435141364,3.00325249229157,0.384999104845139,-0.630124976849154,2.04926286609031,2.93062576287554,2.00189441387604,4.36374355044429,2.28694006459057,3.81662966435327,4.01074506436465,1.47654017875146,2.09352192194986
"75",1.99384029025338,2.74001525979279,1.99475970566947,2.98850425592078,0.0501080520883646,-0.731418597669953,1.95536237681241,2.70153734634575,1.94416743971007,4.27246998488303,2.43593894673525,3.57258613524928,3.99569968471672,1.54242982690677,2.10553670205962
"76",1.99984307345665,2.7617058846664,2.01450469485849,3.00785604407671,0.139283840836199,-1.02150891307923,1.98006411307853,2.74192692428257,2.02595725118079,4.34686067186851,2.29865156851637,3.60238321939514,4.00635579033595,1.54788073760817,1.97384884314632
"77",2.00306658467176,2.93533319080474,2.00554117913327,3.00257860107314,0.363091752170415,-0.795247131327999,2.026286595886,2.9585532020129,2.02252514483401,4.35576120976011,2.55517424571819,3.76858823850839,4.00173686337892,1.47466819305602,2.02482598365399
"78",2.00617795169137,2.77188145636873,2.02500475845883,3.02744860757092,0.169492470175642,-0.93791296339925,1.94885129179213,2.71455479646396,2.02692120507246,4.35077831836336,2.33656104854939,3.56163194260529,4.02451858193846,1.46588308958298,1.98773139592796
"79",2.00686599777826,2.9827683806678,2.01424209845523,3.02229434843695,0.0675572604531091,-0.756196970664737,2.05436677672096,3.03026915960412,2.03260791414123,4.36726406747406,2.47963321305407,3.64332052934699,4.02991397548071,1.48151628156943,2.03637770963781
"80",2.01183048170493,2.88396541432,1.98818041337999,2.98294591155583,0.00727473705387324,-1.01695372825251,2.07227930917802,2.94441424178702,2.0260421275093,4.36622703798265,2.48841847516702,3.60241254502897,3.98778908874906,1.50140803848991,1.83678042649801
"81",1.99496325039771,2.69333310973199,2.00944138084524,2.99995881820171,0.0701655982764595,-0.74547841399975,2.00027635541642,2.69864621474522,2.02258881713459,4.34122589021035,2.44742573545605,3.60872153467256,3.99257289826564,1.55649160792445,1.90768377076015
"82",2.00520602085494,2.63323087244329,2.01019948361171,3.01065288488174,0.0330695706125412,-0.79468707614398,1.99028146374574,2.61830631532855,2.00512715985267,4.33116055770596,2.42442465592047,3.70629150948391,4.00844202554053,1.45593200384813,2.07163121606439
"83",1.99066303498481,2.89705922354987,1.99729758675188,3.01724979068124,0.0593524304067296,-0.975103614373236,1.96210260203131,2.86849879059002,1.95468209400101,4.30610764556709,2.3739038179117,3.5064199181831,4.01399458705672,1.48970241357423,1.97311506550559
"84",2.00424925163024,2.92115640349489,2.01222647073844,3.00085372174177,0.0291321266036407,-0.8967380445529,2.00445961416693,2.92136676602564,2.01834434772956,4.34198401766402,2.3462646493408,3.58623251004446,4.0091137141241,1.48125561701439,2.0607388391897
"85",2.00446274945157,2.6915650163396,2.00458382790725,3.00432183690251,0.0941350401347668,-0.669197506057258,2.03016875701961,2.71727102390192,2.04042852612503,4.36553647567366,2.47365283691514,3.80773699002023,4.0014737500424,1.50134919387449,1.94242859812418
"86",1.99691319299717,2.62437365963681,1.98932152769438,3.00287213718717,-0.0917607427181024,-0.774928807517148,1.99473739522521,2.62219786185966,1.95742618723736,4.30984893180892,2.39045166131772,3.78667672971303,4.00993526243052,1.4725615136706,2.09853574502839
"87",2.01600413188111,2.82816194749107,2.00604072598506,2.99231047284764,0.108198686365147,-0.700683722508014,1.99730455328789,2.80946236889178,2.01778937893575,4.33810328718234,2.38735206869267,3.73582716533271,4.00406363753148,1.48727196515796,2.09321728268739
"88",1.98246627042133,2.74530847861465,1.99903056102726,3.00933890543717,0.162087109072305,-0.853633122038178,1.92948870482535,2.69233091301276,2.014438972362,4.36357801634949,2.58817069527564,3.60640367535898,3.99672394825719,1.58526460922423,1.99393325519918
"89",1.99330829521352,2.80479627373775,1.99110707863752,2.99844742755613,-0.018911995451526,-0.842742425263542,1.9480439712835,2.75953194980182,1.98652489988489,4.32364899851193,2.34514861130022,3.53960419163975,4.00660542016052,1.61198211787617,1.86020843990565
"90",2.0009874035449,2.89400075537894,1.99270784315783,2.99473328950227,0.0922538274565702,-0.831997411478198,2.0409617109027,2.93397506273071,2.02915187721039,4.37012713357742,2.44827824615115,3.77039438383507,4.00280278669187,1.4937727099556,1.92883834795253
"91",1.98874815689754,2.81765655577144,1.9849953869359,2.99787216639192,-0.0598664957297804,-0.730207001904938,1.98198081867425,2.81088921754235,1.98830035323659,4.3311330356936,2.30275129877463,3.62122115186874,3.99595872081054,1.37164275159231,2.00052418851587
"92",1.99122847003274,2.68113971894083,1.99895979351111,2.98256297450055,0.405357092361162,-0.714347004303109,2.00194170271911,2.69185295162164,2.03854554858967,4.3645797713323,2.49786390629878,3.62718405372075,3.98661380239727,1.51089034123453,1.88096037434523
"93",1.98743810717222,2.82190921565536,2.0152510441372,3.01811011573403,-0.0478840678753249,-0.895555426387964,1.99931877815898,2.83378988663643,2.02397747062424,4.35946930864218,2.35365316604449,3.66132152208869,4.00778231352442,1.455013185315,1.90715532598306
"94",2.01503906822071,2.92617261796334,2.00621005639898,2.99913442998515,0.0180183659002708,-0.668835671249374,1.97275308664194,2.88388663637856,1.99729566513768,4.30844496000667,2.36192293705637,3.53947210206332,3.99387100774895,1.51404988934021,1.96203437412693
"95",1.99501846170909,2.76031921370731,1.99248267687449,3.00965626573165,0.0244382354199808,-0.540486502884368,2.0234914772004,2.78879222919291,1.95979858624671,4.29710894936258,2.33075469248163,3.58144813091451,4.00726400635891,1.55668468104112,2.00825093406038
"96",2.00141829350651,2.94657687842241,1.99536933862322,3.00222457271804,0.162310290510308,-0.65433379625218,1.97105964358867,2.91621822849891,2.02745747272202,4.34426863220564,2.25913996515993,3.65861021286173,3.98665531107603,1.45101933959276,1.98389247595103
"97",2.00143727313563,2.93099270465791,2.03085991154297,3.01512119853766,0.0626158777061049,-0.735886940269721,2.0573117448694,2.98686717638593,1.98318358311305,4.30931024110123,2.36864629665218,3.72108696420282,4.02138195644251,1.56368287742173,1.98701067123291
"98",2.01898848068495,2.7773450153524,1.99273366595521,2.99243734689392,0.34879815601316,-0.874822396058811,2.05948535788933,2.8178418925512,2.02914164030373,4.36314056705504,2.44948949004722,3.57323297183805,4.00791910548048,1.61977348484705,1.90296580336281
"99",2.02064494630475,2.8192566769965,2.02385846145886,3.01933101058297,0.0445670759049446,-0.8044565944411,1.98251795301545,2.78112968370126,2.01046592220866,4.34264504447152,2.40354936055113,3.65104533835662,4.02531052433894,1.47077549842887,2.07403091790405
"100",2.00648623080372,2.76769338209398,2.00339564781278,2.99185734359346,0.121455327423238,-0.654577306412521,2.02648325613727,2.78769040742181,2.01833985160289,4.33863039647888,2.45539745418869,3.76163681296399,3.98636223830973,1.56643310094759,2.12786757830495
"101",2.01555171843036,2.859542537912,1.98346349294389,2.98322796679559,0.165756115016214,-1.06053978807768,1.99480060460296,2.83879142407875,1.9873750366857,4.31909963438122,2.28561223743062,3.59015927714046,3.98755112592632,1.51540261225819,1.87236176524655
"102",1.98820098216701,2.85481029785196,2.00331041744331,3.0077701509698,0.107036785616607,-0.901974242463711,1.95239520873416,2.81900452441318,2.0130658400735,4.35403181100662,2.34257738284015,3.60341553500905,4.00048566719226,1.43004409457467,1.85765655505759
"103",2.00506594715004,2.81410698133544,1.99516387675581,3.00545930378643,0.366083578777434,-0.718731969980628,1.9952959076334,2.80433694181305,1.97969143735225,4.33769064926587,2.50029164653786,3.64684512355622,4.01645016295961,1.51078888548539,2.0434724670957
"104",2.01336294011839,2.99781598993281,2.01749024315486,3.01615236302229,0.0710327395502896,-0.793696505961468,2.00324759673194,2.98770064654018,1.99057506653946,4.31787356974729,2.3407762702747,3.54377690933373,4.02461998124586,1.5268414680261,1.98767254711575
"105",1.98484929418553,2.82956971068365,1.99225476724609,2.98845579397284,0.135157857795978,-1.03870217788437,1.98940655560294,2.83412697209529,1.94801017192036,4.27400689952763,2.30230117626897,3.6267533282107,3.98945053323302,1.47608856832091,1.88168597510758
"106",2.01293803671378,2.99620327485091,2.012437572566,3.00895121853605,0.309083987910261,-0.505807598621151,2.00763894233303,2.99090418046354,2.02128678080481,4.34910850077433,2.39401166460343,3.83224412067483,4.01136481650095,1.52805554966554,2.0336892465675
"107",2.0112496632216,2.92247656241404,2.00312328636669,3.00196995214638,0.150564364082511,-0.667143617879882,2.03472336859386,2.94595026778044,2.03968576142048,4.37195622663758,2.31685335553225,3.83034740502988,4.00824561107906,1.51063160248661,2.01162302595998
"108",2.02223204410731,2.80833883641486,1.99424974327495,2.99184100741275,0.281654949637864,-0.653168439835804,2.06498267486176,2.85108946716324,2.0535214402655,4.38010987132432,2.38516988730044,3.71015386926954,3.98935600033948,1.44381520541856,2.06569956178212
"109",1.99885962346792,2.88479370523433,1.99898678828184,3.01020527991746,-0.0465357608269556,-0.712716673352682,1.96767300879879,2.85360709055905,1.99665837471865,4.34404591399111,2.40016171304842,3.7523620866884,4.01750243675175,1.41149256756837,2.03925561902618
"110",2.03280598554101,2.7227074931294,2.01795663180134,3.02654219409288,0.28740883125965,-0.829439760311167,2.07478455558698,2.76468606316972,2.05924627000145,4.39131125229993,2.60561420392609,3.67135850598638,4.03639128266269,1.61120183138748,1.98637840716654
